genome_id,SIR
550.2132,1
550.2133,1
550.2123,1
550.2131,1
550.2135,1
550.2134,0
550.213,0
550.2124,1
550.2128,0
550.2127,1
550.212,0
550.2126,1
550.2136,1
550.2129,0
550.2137,0
550.2151,0
550.2139,0
550.2148,0
550.2119,0
550.2149,0
550.215,0
550.2152,1
550.2153,0
550.2138,0
550.2147,0
550.2145,0
550.2144,1
550.2143,0
550.2142,1
550.2141,1
550.214,1
550.2146,1
550.2118,0
550.1525,0
550.2116,0
550.2154,1
550.1074,1
550.1113,1
550.1141,1
550.1142,1
550.1144,0
550.1145,1
550.1526,0
550.1528,1
550.153,1
550.154,0
550.155,1
550.2115,1
550.2114,0
550.2113,0
550.2111,1
550.211,1
550.2108,1
550.2117,0
550.2107,1
550.1668,0
550.1647,1
550.1584,1
550.1581,1
550.1579,1
550.1577,0
550.2106,1
550.2155,0
550.314,1
550.2157,1
550.316,0
550.315,0
550.313,0
550.312,1
550.311,1
550.31,1
550.309,1
550.308,1
550.307,1
550.306,1
550.317,0
550.305,1
550.303,1
550.302,1
550.301,0
550.3,1
550.299,0
550.298,1
550.297,1
550.296,1
550.295,0
550.294,1
550.304,1
550.318,1
550.319,0
550.32,1
550.2156,1
1439324.3,1
1439325.3,0
550.622,0
550.334,0
550.331,1
550.33,1
550.329,1
550.328,0
550.327,1
550.326,1
550.325,1
550.324,1
550.321,1
550.293,1
550.292,1
550.323,1
550.29,1
550.2672,0
550.267,0
550.2669,0
550.2668,0
550.2666,0
550.2665,0
550.2664,0
550.2663,0
550.2662,1
550.266,1
550.2658,1
550.2673,0
550.2657,0
550.2654,0
550.2653,0
550.2651,1
550.254,1
550.253,1
550.2162,1
550.2161,1
550.216,1
550.2159,0
550.291,1
550.2158,1
550.2655,0
550.2674,1
550.2659,0
550.2676,0
550.2675,0
550.287,1
550.286,1
550.285,0
550.284,1
550.283,1
550.282,1
550.289,1
550.281,1
550.2692,0
550.269,0
550.2688,1
550.2689,0
550.2687,0
550.2686,0
550.2685,0
550.2683,0
550.2682,0
550.2681,0
550.268,0
550.2679,0
550.2678,0
550.288,0
