genome_id,SIR
562.58737,1
562.58738,1
562.58739,1
562.5874,1
562.58736,1
562.58735,1
562.58734,1
562.58732,1
562.58716,1
562.58717,1
562.58718,1
562.58719,1
562.5872,1
562.58721,1
562.58722,1
562.58723,1
562.58725,1
562.58726,1
562.58727,1
562.58728,1
562.58729,1
562.5873,1
562.58731,1
562.58782,0
562.58783,0
562.58784,0
562.58785,1
562.58786,0
562.58787,0
562.58781,0
562.58788,0
562.5879,0
562.58791,1
562.58792,0
562.58789,1
562.5878,1
562.58779,0
562.58778,0
562.58769,0
562.5877,1
562.58771,0
562.58772,1
562.58773,1
562.58774,0
562.58775,1
562.58776,0
562.58777,0
562.58714,1
562.58713,1
562.58712,1
562.58711,1
562.5867,1
562.58671,1
562.58673,1
562.58675,1
562.58676,1
562.58678,1
562.58663,1
562.5868,1
562.58704,1
562.58705,1
562.58706,1
562.58707,1
562.58709,1
562.5871,1
562.58681,1
562.10576,1
562.16466,1
562.17359,0
562.56919,0
562.56914,0
562.56912,0
562.56911,0
562.5691,0
562.56908,0
562.5264,1
562.52599,1
562.52594,1
562.52581,1
562.56876,0
562.56875,0
562.56874,0
562.56873,0
562.5687,0
562.56866,0
562.56879,0
562.56851,0
562.56839,0
562.56834,0
562.56831,0
562.56814,0
562.56806,0
562.56805,0
562.56854,0
562.56804,0
562.5688,0
562.56888,0
562.56906,0
562.56904,0
562.56903,0
562.569,0
562.56899,0
562.56898,0
562.56887,0
562.56896,0
562.56894,0
562.56893,0
562.56892,0
562.56891,0
562.5689,0
562.56889,0
562.56895,0
562.56798,0
562.5679,0
562.56793,0
562.56789,0
562.56778,0
562.56774,0
562.56771,0
562.56769,0
562.56767,0
562.56766,0
562.56765,0
562.56762,0
562.56763,0
562.65869,1
562.65873,1
562.65874,1
562.65875,1
562.65876,1
562.65877,1
562.6588,1
562.65868,1
562.65881,1
562.65898,1
562.65899,1
562.65885,1
562.65867,1
562.65865,1
562.65842,1
562.65851,1
562.65854,1
562.65866,1
562.65855,1
562.65858,1
562.65859,1
562.6586,1
562.65861,1
562.65862,1
562.65863,1
562.65864,1
562.65857,1
562.5259,1
562.30349,0
562.42837,1
