genome_id,SIR
562.19185,1
562.19186,1
562.19189,1
562.19184,1
562.45677,1
562.45676,0
562.45675,0
562.45674,0
562.45673,1
562.45671,0
562.4567,0
562.45669,0
562.45668,0
562.45667,0
562.45666,0
562.45665,0
562.45672,0
562.45664,0
562.45663,0
562.45662,0
562.3031,1
562.30309,1
562.30307,1
562.30306,1
562.30304,1
562.29002,1
562.29001,1
562.29,1
562.28999,1
562.28998,1
562.28981,1
562.28811,1
562.2881,1
562.28982,1
562.30308,1
562.45638,0
562.45637,0
562.45636,0
562.45635,0
562.45634,0
562.45633,0
562.45632,0
562.45631,0
562.4563,0
562.45629,0
562.45628,0
562.45627,0
562.45626,1
562.45625,0
562.45624,0
562.45623,0
562.45622,0
562.45621,0
562.4562,1
562.45639,0
562.45619,0
562.4564,0
562.45642,0
562.45661,0
562.4566,0
562.45659,1
562.45658,0
562.45657,0
562.45656,0
562.45655,0
562.45654,0
562.45653,0
562.45652,0
562.45651,0
562.4565,0
562.45649,0
562.45648,0
562.45647,0
562.45646,0
562.45645,1
562.45644,1
562.45643,0
562.45641,0
562.45618,1
562.45617,0
562.45616,0
562.45591,0
562.4559,0
562.45589,0
562.45588,1
562.45587,0
562.45585,0
562.45592,1
562.45593,0
562.45594,0
562.45595,0
562.45615,1
562.45614,0
562.45613,0
562.45612,0
562.45611,0
562.4561,0
562.45609,0
562.45608,0
562.45607,1
562.45606,0
562.45604,0
562.45603,0
562.45602,0
562.45601,0
562.456,0
562.45599,0
562.45598,0
562.45597,0
562.45596,0
562.45605,1
